month,AccountID,count,sum
5,139933,1,18664
5,151880,1,1599
5,67288,1,1394
5,168255,1,4
5,207766,1,1
5,198123,3,1692
5,178170,1,638
5,174735,1,6
5,1538,1,1382
5,204858,1,319
5,124513,1,7147
5,36660,1,12
5,54864,1,97
5,184583,1,304
5,176910,1,1954
5,196639,1,124
5,130320,1,10
5,84034,1,95
5,146036,1,2
5,216029,1,65
5,56376,1,476
5,71474,1,732
5,218172,1,1
5,194381,1,161
5,218318,2,1220
5,122497,1,1
5,186367,3,637
5,193938,1,206
3,112005,1,32
5,193947,1,5156
2,176464,2,390
6,2580,2,5741
6,113630,3,13776
6,181927,2,3952
6,212474,19,12494
6,189052,85,264901
5,99636,1,1233
3,185553,1,53
6,220133,1,26
6,119705,81,328286
1,32,1,26
6,5098,1,340
6,138169,1,82
6,185289,1,272
6,109587,3,1499
6,185137,3,2384
6,8316,1,808
6,94788,1,267
6,102993,1,41
6,206963,2,838
6,133838,1,1
6,175192,1,10
6,152487,1,518
6,99524,1,1462
6,220398,1,1
6,25791,2,798
6,29429,1,112
6,221570,1,2
6,221188,1,45
6,215998,2,494
6,121459,1,24790
6,45368,1,4391
6,151278,1,84
6,80189,1,548
6,88236,1,44
6,212498,1,25
6,194900,1,215
6,223840,1,41
6,228857,1,4
6,190856,1,232
6,50605,1,1245
6,12520,1,244
6,182126,1,1028
7,129224,3221,1892997
7,200315,97,34419
6,136850,1,511
6,129256,1,3569
6,35911,1,170
7,152257,1,11827
7,96742,1,216
7,142826,2,2514
7,171935,8,23696
7,77436,8,839
7,213898,26,676
7,216960,3,2974
7,31738,1,52
7,226114,1,130
6,7836,1,9
7,202845,2,4066
7,175209,2,484
7,64025,1,2194
7,168313,1,1
7,233357,1,1
7,150556,34,46977
7,81164,2,581
7,148578,1,1
7,226054,2,2813
7,213359,5,107
7,72479,1,6
7,222650,4,236
7,152662,2,5082
7,218661,1,6
7,153754,1,418
7,167186,1,30
7,232055,2,90
7,228481,1,26
7,233287,1,1
7,235554,359,137434
7,234329,1,2
1,115583,1,1
1,166157,1,25
1,107624,1,9
1,176261,1,15
1,603,1,1
2,77799,1,61
2,174475,1,2047
2,126462,1,1244
2,144385,1,15
3,169120,1,11
3,137594,1,227
3,75063,1,258
3,63277,1,32
12,212121,2,53
12,180942,1,73
12,272238,1,35
12,189818,1,68
12,84721,1,360
12,223950,1,428
12,5484,1,29
6,186997,1,6028
6,161291,1,30227
6,217020,1,442
6,222176,1,1294
6,225295,1,1137
6,186202,1,9025
6,140487,1,2440
6,145676,1,150
6,14201,1,118
5,83393,1,361
12,175365,1,87
2,182810,1,379
5,76173,1,914
5,49428,1,172
5,158117,1,707
9,245358,1,744
9,124209,1,2
9,92456,1,14
9,229323,1,2
9,180563,1,1
9,186997,1,2238
9,145372,1,2
9,219917,1,93
9,236630,1,293
9,221416,1,1
9,230612,1,36
9,218229,1,508
9,280077,1,1
9,64166,1,29
5,195408,1,18
5,175749,1,129
5,92406,1,27
5,192879,1,7592
5,12965,1,1414
5,146144,1,38
5,181916,1,13003
5,72479,1,5
1,22923,1,32162
12,139566,1,8
2,79391,1,76
2,5484,1,45
3,80882,1,26
3,65025,1,18
5,127111,1,570
5,65424,1,22
5,62299,1,171
5,123582,1,93
6,162873,1,180
6,168088,1,1215
6,226085,1,247
3,195408,1,2
6,143819,1,2898
2,121525,1,140
12,200093,1,8747
3,55917,1,2927
4,63830,1,14635
4,126782,1,503
12,154674,1,1
12,238883,1,70
10,85340,1,22416
11,185553,1,139
11,63651,1,354
11,124695,1,2115
11,199527,1,3
11,99744,1,1899
11,188884,1,1281
11,166186,1,920
9,229711,1,64
9,177993,1,2939
9,100625,1,250
9,205909,1,3386
9,95373,1,2
8,60148,1,36
9,100175,1,1570
7,226066,1,1
7,183637,1,52
7,99167,1,308
7,114827,1,23
7,156777,1,31
11,174049,1,1419
12,255008,1,67
12,173664,1,98
12,237161,1,13
12,205812,1,165
12,223160,1,1330
12,134863,1,1500
12,212410,1,25
7,198963,1,27
7,236197,1,16
2,80908,1,127
8,102117,1,29
8,120045,1,145
8,183787,1,6
8,248062,1,2770
8,4262,1,55
9,230753,1,1
9,194839,1,1
9,230599,1,168
9,77801,1,287
1,43200,1,32
1,86339,1,64
1,1686,1,676
1,35999,1,458
1,100198,1,376
1,84243,1,32
1,89859,1,38
2,153226,1,10
2,81351,1,18
2,184285,1,155
2,180783,1,59
3,181933,1,208
11,163156,1,651
11,109270,1,180
11,203732,1,273
9,126763,1,281
8,117947,1,18
9,220330,1,56
7,99017,1,10865
7,160110,1,65
11,289162,1,1661
12,219220,1,1
12,88870,1,1
5,216960,1,74
5,129523,1,683
6,75529,1,251
6,129692,1,1548
6,203172,1,60
6,216206,1,1
6,210920,1,317
6,190946,1,1
6,172720,1,246
6,157059,1,10
6,207580,1,35
6,94371,1,14
7,55700,1,620
7,188395,1,157
7,183785,1,1
7,145502,1,1
7,232111,1,883
7,140269,1,632
7,50776,1,31
7,76473,1,87
7,129269,1,49
8,191991,1,67
8,236631,1,80
8,246965,1,1
8,141853,1,1
9,221120,1,219
1,174510,1,1
1,123792,1,44
2,4284,1,110
2,180551,1,1
2,110847,1,94
2,12656,1,244
2,167250,1,13
2,152434,1,1
2,185944,1,8
2,145676,1,141
3,156578,1,1
3,170861,1,6
3,176979,1,1
12,14870,1,61
1,48916,1,237
1,93315,1,77860
1,176949,1,25
2,76293,1,189
1,6728,1,18
12,272793,1,13
2,168921,1,5
2,26869,1,303
3,136384,1,1220
3,33982,1,113
1,127626,1,3
9,119331,1,193
9,238416,1,42
9,86717,1,8
9,15338,1,779
9,231961,1,5
9,187122,1,4
10,279494,1,46
10,234154,1,964
10,233615,1,2604
10,114970,1,15
10,68892,1,125
10,226066,1,159
10,243393,1,3483
10,269908,1,18
10,270838,1,13
7,107826,1,38
7,239264,1,123
7,210822,1,1
7,120296,1,49
7,241268,1,3
8,124358,1,10
8,225320,1,98
8,55770,1,13
8,250813,1,1
8,230793,1,337
8,254892,1,1
1,70326,1,4
1,27577,1,13
1,99072,1,19
2,114102,1,115
2,93021,1,13
2,184322,1,1
2,184262,1,112
3,40632,1,17
3,60531,1,88
3,105144,1,23
11,157758,1,72
11,269242,1,1000
11,196485,1,25
9,158169,1,25
8,157529,1,6
5,132836,1,618
5,40921,1,87
6,113601,7,7512
6,200723,5,354
6,99999,4,1883
6,196651,1,810
6,211507,3,1046
6,218869,1,39
6,190541,1,847
6,196927,3,32233
6,39550,1,2204
6,169073,1,190
6,4432,1,411
6,201182,1,50
6,129781,3,1628
12,146702,1,122
2,176892,1,1
3,41419,1,55
3,136773,1,647
3,108253,1,12
3,101164,1,6
3,30516,1,111
3,191292,1,1
3,734,1,13186
3,56376,1,242
4,88078,1,1591
4,181566,1,9088
4,195450,1,451
4,191266,1,2
4,93763,1,253
4,202083,1,25
4,132212,1,3334
4,137644,2,3856
4,12314,1,54
4,146041,1,19
2,185906,1,1
4,121256,1,79
3,141337,1,75
3,146014,1,12
5,125574,2,228
4,100395,1,10
4,115277,1,50
5,155880,1,3264
5,164405,1,6834
5,122387,1,1225
5,103413,1,23
5,207230,1,7
5,73008,1,1
5,127056,1,15
5,54469,1,112
5,183556,1,485
5,196206,1,3
5,123449,1,1306
5,172535,1,66
5,146484,1,1
5,169408,1,330
5,185213,1,1
5,217174,47,7597
5,192816,1,2
5,173609,1,2207
5,47400,7,2250
5,157611,1,5291
5,115571,1,1926
5,165439,1,2
5,215885,1,219
5,167089,2,758
6,97738,1,12
6,218600,1,244
6,215552,1,810
6,172340,20,5363
6,183583,4,57564
6,146036,2,1859
6,188022,7,5308
6,186315,1,489
6,85682,7,53814
6,140308,1,1096
6,201429,510,447454
6,147038,1,467
6,220713,668,263575
6,69758,1,110
6,6269,1,376
6,198123,1,1427
6,198198,1,469
6,185553,1,216
6,210072,3,7535
6,94310,4,6929
6,163432,2,3
6,11412,1,13
6,35823,1,74
6,97846,1,1331
6,110316,1,717
6,169221,1,100
6,194073,1,30
6,147312,2,1479
6,77445,2,72
6,220711,1,37
6,183165,1,139
6,199029,1,27
6,142491,1,69
6,172708,1,1
6,111010,1,1
6,220365,1,22
6,228147,1,1
6,178682,2,843
7,87266,71,604
6,53844,1,0
6,223259,1,14
7,188022,12,5735
7,169847,2,1825
7,87006,152,26116
7,219285,1,7347
7,152125,2,2
7,228912,79,19324
7,13944,3,4763
7,206084,3,2206
7,184212,1,13
7,218229,2,2367
6,45429,1,118
7,142744,4,7287
7,230539,3,478
7,109182,1,1
7,76206,1,370
7,232976,1,11
7,190547,1,83
7,181566,1,4191
7,734,1,1594
7,219753,6,1748
7,194512,1,1019
7,121912,1,118
2,175569,1,325
7,29424,1,69
7,146163,1,156
7,95290,1,13
7,115001,1,882
7,15667,2,4
7,237351,1,211
1,101071,1,94
1,115478,1,76
1,155106,1,1857
1,173539,1,170
2,142030,1,562
2,173444,1,1
2,118769,1,2910
2,150379,1,2
2,142373,1,1427
2,168926,1,128
3,28889,1,139
3,59573,1,81
3,123531,1,184
3,156540,1,74
3,147395,1,11304
12,205214,1,200
12,131021,2,3209
12,235962,1,22
12,157758,1,136
12,171701,1,285
12,10403,1,23
12,84786,1,899
12,113172,1,3
12,174827,1,1898
12,233606,1,49
12,252254,1,434
6,141975,1,1521
5,182693,1,7
6,193160,1,419
6,9056,1,195
6,108253,1,309
6,105935,1,4751
6,200859,1,16043
6,154737,1,8655
12,161291,1,37708
12,100712,1,4
4,136991,1,120
4,205541,1,88
4,113077,1,434
5,70713,1,1645
5,184547,1,1244
4,127998,1,973
5,159094,1,355
5,198863,1,1685
5,119877,1,230
4,133372,1,286
5,116598,1,444
5,191656,1,6
5,200981,1,103
7,183756,1,1
7,200359,1,0
12,123453,1,179
12,145507,1,3
6,147670,1,1622
6,179509,1,3065
6,14640,1,212
3,159562,1,174
12,190266,1,418
12,211679,1,6446
12,339732,1,1
7,226707,1,1
8,172708,1,1
8,249980,1,1
8,172005,1,97
8,34981,1,1
8,249067,1,3
9,154009,1,756
12,163156,1,475
1,53647,1,5912
2,56189,1,4
2,165304,1,391
11,167338,1,561
11,97624,1,129
11,229632,1,7375
11,243375,1,736
8,214501,1,4425
7,61831,1,468
7,182029,1,12568
7,164044,1,45
11,220915,1,38
11,202804,1,1578
12,200856,1,12
12,204331,1,3
12,26917,1,197
5,204455,1,1
5,64427,1,10057
5,104616,1,74
6,216210,1,500
6,55917,1,4879
5,14870,1,110
2,6662,1,1220
3,59114,1,16
4,189899,1,11
3,179509,1,1975
1,166323,1,3
1,40076,1,3278
7,109776,1,9
7,189205,1,5
7,184576,1,471
7,240059,1,1
7,181643,1,22
7,105920,1,7
8,221659,1,736
8,143746,1,74
8,163251,1,84
8,184877,1,25
7,242625,1,41
8,122948,1,20
8,145917,1,481
8,250368,1,13
8,160110,1,30
8,220103,1,37
8,174405,1,12
8,29868,1,5
9,25031,1,36
9,290522,1,1
9,159525,1,99
10,271507,1,74
10,228501,1,240
10,145836,1,1
10,129076,1,45
10,34002,1,1
11,206959,1,40
11,213490,1,155
11,136991,1,124
8,140243,1,86
8,163527,1,7270
7,23125,1,24
12,53718,1,652
12,151316,1,1
9,103080,1,40
9,291485,1,1
9,90523,1,1
9,207107,1,56
10,220161,1,46342
10,154718,1,13
10,173985,1,5
12,73089,1,125
2,146790,1,181
2,138371,1,25
2,149094,1,455
3,114370,1,116
3,196653,1,1
4,148673,1,26
4,192500,1,1185
4,197871,1,245
4,175046,1,664
4,39492,1,366
4,140495,1,44
4,159117,1,244
4,203542,1,1
4,53593,1,92
4,102416,1,258
5,12674,1,1
4,203258,1,6
5,67125,1,3
5,192614,1,1
5,162349,1,4
5,137279,1,24822
5,103850,1,114
5,89859,1,96
6,156383,1,59
6,68374,1,57
6,208419,1,38
6,138528,1,1
6,65049,1,87
7,202728,1,10
7,226514,1,1
7,186198,1,1
9,249738,1,1
9,284137,1,1
9,233740,1,269
10,135352,1,25
10,153291,1,1
10,241715,1,14
10,270344,1,1
7,119716,1,4
7,229257,1,2
8,126588,1,89
8,250123,1,1
8,145703,1,1
8,270196,1,1
8,245333,1,9
8,270919,1,94
9,272396,1,1
9,72335,1,8
9,51294,1,31
9,276538,1,1
9,160034,1,264
9,245041,1,1
10,74267,1,43
10,205498,1,2
3,133359,1,1
3,139523,1,1
3,121477,1,2879
3,196507,1,1
4,184279,1,1
4,118383,1,2959
4,120039,1,15
4,75418,1,7
4,200637,1,475
5,137884,1,1
1,171342,1,1
1,160526,1,65
1,161921,1,11
2,82936,1,12
2,139405,1,23
2,183940,1,1
3,120549,1,6
3,149331,1,7
3,155047,1,605
5,198949,1,186
5,192923,1,1
5,217155,1,1
5,194670,1,0
2,179670,1,24
6,123357,1,18
6,222858,1,1
6,219318,1,24
6,103772,1,1
6,71117,1,1
6,188782,1,0
4,195262,1,1
4,101894,1,1
4,40134,1,116
4,199216,1,10
4,206774,1,2
3,178450,1,303
5,41962,1,9
1,143463,1,47
1,164274,1,30
1,26368,1,1
1,85952,1,12
1,155718,1,1
9,222545,1,542
8,221629,1,4424
8,234436,4,3918
8,127573,1,1596
9,123040,1,68
8,145903,2,1848
9,121619,1,998
8,231081,1,52
9,226331,4,2844
8,170945,4,3290
8,215455,1,1009
9,137301,1,751
9,185930,1,442
8,167919,1,19341
8,242111,3,120
9,107271,1,38
8,9087,410,93914
8,249991,1,1637
8,100427,4,168
8,249416,1,580
8,215998,4,2269
8,37103,1,9079
8,220634,1,1718
11,290173,1,2269
7,227648,1,2013
7,64178,1,1496
7,31162,2,2873
7,1538,1,5205
7,155293,4,462
7,116273,6,626
7,107271,1,11
7,3343,7,6170
7,167379,1,1532
7,228350,1,9166
7,160143,1,488
7,227701,3,770
7,62620,2,1960
11,26869,1,744
11,270693,1,1123
12,145620,1,1
12,86475,1,5594
12,179988,1,157
12,148686,1,835
12,119331,1,80
12,124995,1,122
12,8535,1,21
12,51472,1,110
12,181311,1,189
3,103633,3,1626
3,1392,2,119
3,133870,847,960790
3,177265,4,291
3,118401,79,725
3,87539,1,954
3,139558,1,177
3,77554,1,472
3,106512,1,12
3,14183,1,2858
3,55700,1,76
3,185533,1,216
3,156289,1,829
3,54056,2,4023
3,83077,1,20
4,124580,39,22152
4,61443,137,145964
4,112120,5,1875
4,148798,4,3986
4,138544,9,906
4,87006,64,18239
4,2332,10,10213
4,132459,4,7164
4,183209,6,3567
4,197655,2,106
4,87155,28,14186
4,150572,1,2
4,132209,3,6130
4,165850,1,207
4,143522,9,2971
4,159334,3,1461
4,181329,1,35
4,2139,1,16456
4,173919,1,3442
4,1732,1,132
4,83421,1,707
4,159338,1,718
4,117218,1,247
4,196234,1,1
4,121651,1,4208
4,186340,2,1425
4,3561,1,333
4,204922,4,26942
3,175874,1,3
4,198315,1,1311
4,151968,1,1
4,91877,2,1765
4,186690,1,4
4,95972,2,21523
5,139404,27,6445
5,155625,323,47777
5,48453,35,88156
4,205214,1,245
4,133964,1,3260
4,122983,1,313
4,28871,1,162
4,149222,1,3116
5,33967,1,250
5,178921,2,2127
5,142935,542,1384352
3,123983,2,903
4,147279,1,241
5,157532,15,953
5,51582,1,33
5,52684,2,54145
5,139676,8,291
5,82220,1,9249
5,108531,1,412
5,166421,7,84
5,204176,2,21233
5,173025,1,217
5,135957,1,1
5,32476,1,273
5,124540,1,100
5,95853,1,298
5,189268,3,3619
5,208566,1,294
5,141379,1,2712
5,116320,14,1323
5,137794,1,302
5,162112,1,3585
5,48222,1,625
5,114127,9,4090
5,83373,257,256475
5,92213,2,494
4,203115,1,179
5,148686,1,694
5,55015,1,0
5,176307,18,98615
5,158869,1,1
5,3684,1,835
5,3820,2,227
5,207208,1,292
5,204687,7,661
5,186039,2,1140
5,213491,105,80289
5,182858,1,15088
5,143144,1,100
10,478,3,2194
10,74068,1,2343
10,168066,1,92
10,213524,1,5593
10,167472,1,115
11,190080,1,5610
11,227699,1,19
11,284908,1,1
11,214481,1,60
11,165279,1,52
11,181643,1,54
11,174827,1,1552
11,187661,1,1
11,104757,1,93
11,8934,1,648
11,218229,1,1283
11,208157,1,2988
11,284938,1,2119
11,218643,1,57
11,221626,1,686
11,33927,1,18521
11,155839,1,142
9,273548,1,8
9,3380,1,565
9,234521,2,101
9,221671,1,244
9,104536,1,400
9,188196,1,2391
9,224189,6,2734
9,149344,1,980
9,136705,1,1038
8,181260,2,139884
9,115620,1,984
8,128007,1,5366
8,251367,2,8622
8,99225,3,2268
8,238858,1,745
8,162756,1,8373
9,58266,1,22401
3,57979,1,1
3,134193,1,3512
12,236299,100,47011
12,95778,1,45
12,58396,1,519
12,141974,1,7889
12,246093,1,12611
12,124197,2,541
12,147182,1,1003
12,219340,1,513
12,81422,1,3
12,246930,1,54
12,195794,1,2758
4,203159,1,484
4,106530,1,841
4,98025,1,2356
4,163399,1,5009
4,23590,1,44
4,175861,1,121
4,143137,1,1258
4,95422,1,1
3,129158,1,4911
4,47618,1,14
4,51424,1,5
4,10403,1,1121
2,157291,1,66
2,55793,1,608
5,125259,1,2973
5,187748,1,358
6,200297,1,10656
2,157597,1,425
6,150491,17,5777
6,72332,1,1311
5,124920,2,699
5,93740,1,122
6,101653,1,1024
6,8359,1,9146
5,178200,1,16
5,167485,1,849
5,202484,1,5772
5,142811,1,2549
5,125781,1,1260
6,126660,2,1739
6,226335,1,411
6,228015,1,1063
6,190504,1,78
6,56838,1,361
6,228020,1,822
2,165921,1,9
3,36809,1,154
3,80114,1,370
3,173934,1,502
3,111772,1,60
3,116441,1,490
3,1299,1,290
3,121323,1,1558
2,167401,1,265
3,31357,1,8
3,180561,1,1
3,53969,1,447
3,120725,1,515
3,175896,1,34
4,85528,1,20
4,83874,1,16
4,92693,1,674
4,166244,1,210
4,201180,1,271
4,106569,1,107
4,104893,1,133
4,126583,1,27
3,115583,1,1
5,65729,1,49
5,158062,1,2127
5,134865,1,379
5,193688,1,277
5,120814,1,1229
5,136879,1,715
5,96253,1,285
5,129658,1,8
5,72768,1,154
5,133605,2,119337
5,114639,1,299
5,91708,1,367
5,174065,1,80
5,33153,1,561
5,148787,1,22621
5,61805,1,5429
5,112703,1,1
5,146391,1,346
5,195664,1,92
5,2517,1,61
5,161561,1,3063
5,143738,1,235
5,215788,1,95
6,146169,66,3223800
5,81996,1,30
6,102994,1,1296
6,154031,59,22188
6,159084,2,1890
6,116745,1,41
5,173681,1,5
3,179199,1,1
6,29007,1,605
6,153678,68,16052
6,210645,21,80736
6,156090,2,7732
6,544,24,21412
6,183555,1,15
6,139874,3,892796
6,191386,1,1
6,175962,3,425
6,188601,4,363
6,215195,1,32
6,89767,1,8
6,171503,1,8
6,164020,1,147
6,187635,1,280
6,169595,1,1
6,169224,1,2293
6,206788,1,138
6,76473,1,16
6,224250,1,1
1,13354,1,171
6,223172,9,2452
6,156592,1,193
6,226546,8,16652
6,224365,1,3
6,159505,1,195
6,149600,1,267
6,228087,198,188505
6,116652,1,3879
6,53594,1,981
6,69083,1,40
6,102854,1,22785
6,226035,1,88
6,195785,3,3602
6,142026,1,9
6,110512,1,21544
7,72318,1,119
7,201429,484,737538
7,156273,4,55264
7,215998,6,1730
6,229349,1,1
7,182126,7,3350
7,160578,8,5105
7,225938,2,3423
7,111772,1,344
7,185137,1,867
7,219128,1,28
7,225319,8,6749
7,183583,5,76411
7,168520,1,88
7,120231,1,610
7,114127,3,949
7,136850,1,798
7,221350,1,5658
7,217044,82,13820
7,30115,1,800
7,213166,1,375
7,124670,1,1
7,159355,1,40
7,229436,1,312
7,223542,7,3894
7,235940,1202,181592
7,125680,2,2689
7,116205,1,434
7,234521,2,262
7,188831,1,40
1,145357,1,14
1,58469,1,2949
1,146548,1,1
1,84215,1,18
1,152076,1,4222
1,174378,1,1
1,30983,1,1
2,86997,1,59
2,36012,1,483
2,122463,1,59
2,166267,1,13
2,160323,1,1
2,84243,1,16
2,181731,1,30
2,24942,1,272
2,179577,1,366
2,65712,1,381
6,116320,27,3308
6,197970,4,37347
6,100177,1,162
6,151871,1,131
6,220634,1,1592
6,131702,1,14276
6,140472,1,476
6,137375,3,553
6,143924,1,221
6,159338,1,130
6,214340,1,448
6,202928,2,1584
6,183136,1,102
6,116416,1,4545
6,214300,2,156
6,2801,3,2755
6,130201,1,3
6,223053,2176,1073569
6,41083,3,1780
6,141989,1,12318
6,56376,1,364
6,121235,1,189
6,122078,1,738
6,222999,1,359
6,179223,1,888725
6,163612,1,5491
6,226033,1,1144
6,193463,1,311
6,189513,1,236
6,212015,1,91
6,202725,1,1
6,181482,1,967
6,115571,1,3219
6,203740,1,12
6,57550,1,1786
6,8366,1,524
6,147414,1,1611
6,225560,1,361
6,42477,1,183
6,131265,1,14
6,222579,1,2
7,69757,1,86
6,90320,1,164
7,205636,39,13821
6,55012,2,1440
6,54007,1,63
6,181044,1,43
7,55482,15,73304
7,148798,12,4078
7,95444,7,13670
7,163719,2,835
7,232510,1,61
7,202504,2,3108
7,37425,1,235
7,220720,1,529
7,227283,322,296141
7,162873,1,48
7,42446,2,5903
7,181329,1,31
7,155609,1,64
7,221031,1383,338620
7,234787,1,1897
7,228141,1,41
7,173919,1,2884
7,118353,10,3212
7,174300,1,4464
7,81793,1,716
7,181482,1,108
7,201681,1,195
7,6063,1,355
7,201427,4,3208
1,146660,1,12
1,51351,1,4355
1,92327,1,1781
1,145920,1,5405
1,55240,1,10
1,162110,1,13
2,66601,1,33
2,93998,1,27
2,167919,1,1383
2,157106,1,20
2,58274,1,318
2,153191,1,6
2,142048,1,732
2,143039,1,2
2,104415,1,48
2,176923,1,1
2,59261,1,113
2,185888,1,91
2,102077,1,18
2,60672,1,248
2,186290,1,5
3,163719,1,119
3,189278,1,1
12,231045,1,1598
12,84742,1,287
12,13636,1,2815
12,109346,1,292
12,6788,1,3152
12,165750,1,5256
12,161523,1,64
6,61829,1,31195
5,201107,1,35
6,102999,1,3765
6,159094,1,30
6,179929,1,343
6,143842,1,542
6,113051,1,71
6,197068,1,1354
6,197925,1,580
6,71735,1,702
6,205188,1,47
12,55229,1,6
4,33977,1,1
4,120151,1,642
4,80737,1,761
4,203785,1,396
4,65193,1,33
3,197440,1,1
5,108367,1,56
5,68743,1,1286
3,141388,1,11711
5,33882,1,589
5,199808,1,610
5,201237,1,1
9,228141,3,57
9,15140,1,316
9,232310,1,21
9,214348,1,68
9,188859,1,314
9,41942,1,253
9,225624,1,3152
9,215646,1,70
9,204124,1,25
9,195315,1,7685
9,271248,1,5
9,226030,2,108
10,282064,1,403
9,136864,1,266
9,182988,1,140
10,75529,1,177
10,47014,1,8251
10,193530,1,269
10,205724,1,74
10,151369,1,257
10,210256,1,500
10,107271,1,43
10,243519,1,7
10,243808,1,30
10,217816,1,13
10,272706,1,1689
10,96527,1,3709
10,178917,1,42
10,276705,1,50
10,189059,1,353
10,113967,1,114
10,74593,1,18
10,89767,1,283
10,156090,2,4586
10,223412,1,426
10,74911,1,91
10,193294,1,951
11,200638,1,1967
11,194670,1,1029
12,199172,1,1
12,194829,1,3
1,136523,1,1355
1,124525,1,8
1,27754,1,10
1,150096,1,11
2,61565,1,278
3,190080,1,148
1,65729,1,134
12,192176,1,1
12,76473,1,121
1,99017,1,8842
12,109440,1,168
1,148284,1,97
1,153931,1,345
1,40963,1,244
12,251430,1,78
7,214529,2,437
7,47014,1,1198
7,165768,8,2119056
7,106895,1,8
6,96019,1,930
6,125259,1,768
6,141389,2,533
6,158850,1,18221
6,225310,1,364
6,65431,1,543
6,119883,5,9060
2,169073,1,248
2,57062,1,318
3,134439,1,2858
3,90978,1,10586
3,129753,1,64
3,193711,1,107
3,195669,1,119
3,138660,1,8
4,14219,1,37
4,141979,1,477
4,98606,1,1823
4,201582,1,1
4,164672,1,1415
4,190207,1,3263
4,191699,1,2
4,48210,1,26
4,10699,1,5742
4,118370,1,149
4,24839,1,1
4,202753,1,369
4,55229,1,1
4,127142,1,20
5,103223,1,212
4,155924,1,1
5,95902,1,473
5,120348,1,1192
5,207745,1,58
5,209809,1,1
5,56291,1,105
5,182868,1,1
5,198179,3,3094
5,152624,1,1280
5,156703,1,1992
5,58092,2,1833
5,143808,1,1
5,198973,1,1616
5,209184,1,62
5,144975,1,118
5,187122,1,10
5,102117,66,25936
5,173005,1,12
5,161523,1,177
5,201908,1,61
5,141976,1,601
5,50723,1,134
5,140085,1,19041
5,214633,2,1598
5,157469,1,107
6,90599,1,35
6,135133,19,362
6,66544,7,140760
6,185351,1,1447
5,219357,3,1989
5,53594,1,50
6,133794,1,1002
6,143798,1,5891
6,193209,582,1241209
6,176443,1,3297
6,200001,89,69797
1,110254,2,2737
6,146650,102,233898
6,88495,1,116
6,125914,1,344
6,160561,4,994
6,182482,1,1346
6,205141,1,599
6,221071,1,905
6,71016,1,1168
6,161691,1,468
6,160936,33,5256
6,143738,1,339
6,45847,1,78
6,10911,1,195
6,95304,1,3365
6,135962,1,13
6,2517,2,236
6,201631,1,1
6,102951,2,879
4,205663,1,2
6,168958,1,782
6,122465,1,230
6,225952,1,1450
6,100354,17,6267
6,51644,1,271
6,186282,1,1
6,222803,613,269154
6,66004,3,354
6,105586,1,398
6,114639,1,176
6,223716,2,193
6,46698,2,454
6,115983,1,563
7,136439,1621,1359038
7,91662,8,443710
7,163887,7,15829
6,197440,1,328
6,228050,1,808
7,45368,1,4879
7,70655,1,20
7,115714,1,107
7,182657,1,362
7,3167,1,296
4,198551,1,1
7,212420,2,7037
7,198198,1,4842
6,204033,1,71
6,224364,1,3
7,231334,1,69
7,94344,24,22984
7,165357,1,46
7,230159,1,5
7,214471,2,454
7,40141,2,619
7,154875,1,2135
7,234060,1,244
7,216451,3,550079
7,181149,1,792
7,208039,4,1196
7,110316,1,408
7,232072,1,1
7,202484,1,6340
7,207836,1,271
7,94310,3,8462
7,138396,1,631
6,223071,1,8050
7,178175,1,3291
7,232948,2,2049
7,73683,1,442
7,129256,1,6029
1,169002,1,1
1,171939,1,2184
1,84219,1,2
1,171150,1,1
1,137301,1,279
1,75926,1,43
1,8247,1,1988
2,173454,1,1
2,69867,1,165
2,183380,1,1
2,167690,1,285
2,183866,1,245
3,63824,1,1018
3,94371,1,9
3,118747,1,264
3,42907,1,6838
3,168088,1,654
12,144684,1,1824
12,111546,1,99
12,34267,1,13
12,133565,1,32
12,269490,1,1670
12,68225,1,2440
12,138631,1,8706
12,196053,1,3
12,269793,1,222
12,213412,1,77
12,7310,1,304
12,196450,1,848
12,219402,2,880
12,224300,1,281
12,206231,1,5147
6,205243,1,77
6,105670,1,62
6,98468,1,1052
6,139934,1,8754
6,127592,1,92
6,112181,1,103
4,84742,1,823
3,145488,1,7949
3,192067,1,4412
4,29743,1,758
5,209124,1,4513
5,166075,1,4922
5,104757,1,84
5,127022,1,9605
5,120096,1,152
5,218422,1,15
9,244544,1,22
11,77799,1,697
11,116630,1,469
11,146200,1,3663
11,102951,1,434
11,246368,1,1713
11,163543,1,9
11,226329,1,288
11,230735,1,5122
11,103127,1,147
11,8523,2,677
11,235343,1,9
11,197490,1,1953
11,249605,1,82
11,11783,1,284
11,235743,1,2893
11,114055,1,469
6,194118,17678,16319315
11,189117,1,1819
8,239425,499,435930
11,121454,1,121
11,186744,1,3376
11,241569,1,2732
11,124758,1,25
11,243882,1,1
9,177603,1,966
9,217805,3,346
9,272537,1,178
9,86900,2,15493
9,1063,1,163
9,177844,1,1501
9,141983,1,22866
9,190181,1,755
10,73267,1,243
9,127385,1,13
9,77892,1,84
9,75006,1,4052
9,250192,1,1103
8,184202,1,385
9,189543,3,1178
8,268537,1,655
9,223500,1,1
8,220146,2,869
9,77802,1,574
8,66004,3,228
8,240850,1,1537
9,206868,3,13658
8,128270,1,1003
8,138396,1,832
8,205251,1,483
8,186207,1,98
8,107960,3,659
